ID,Adhigaram_ID,Paal,Iyal,Adhigaram,Kural,Transliteration,Vilakam,Couplet,Chapter,Section,Athigaram,Kalaingar_Urai,Parimezhalagar_Urai,M_Varadharajanar,Solomon_Pappaiya
539,54,பொருட்பால்,அரசியல்,பொச்சாவாமை ,இகழ்ச்சியின் கெட்டாரை உள்ளுக தாந்தம்<br />மகிழ்ச்சியின் மைந்துறும் போழ்து.,Ikazhchchiyin Kettaarai  Ulluka  Thaandham  Makizhchchiyin  Maindhurum  Pozhdhu,"மமதையால் பூரித்துப்போய்க் கடமைகளை மறந்திருப்பவர்கள், அப்படி மறந்துபோய் அழிந்து போனவர்களை நினைத்துப் பார்த்துத் திருந்திக் கொள்ள வேண்டும்","Think on the men whom scornful mind hath brought to nought,  When exultation overwhelms thy wildered thought",பொருட்பால்,54.9,பொச்சாவாமை,"மமதையால் பூரித்துப்போய்க் கடமைகளை மறந்திருப்பவர்கள்,  அப்படி மறந்துபோய் அழிந்து  போனவர்களை  நினைத்துப்  பார்த்துத்  திருந்திக் கொள்ள வேண்டும்.","தம் மகிழ்ச்சியின் தாம் மைந்து உறும் போழ்து - அரசர் தம் மகிழ்ச்சிக்கண் தாம் வலியுறும் பொழுது, இகழ்ச்சியின் கெட்டாரை உள்ளுக - முற்காலத்து அதனினாய சோர்வால் கெட்டவர்களை நினைக்க. (காரணங்களோடு அவர்க்கு உளதாய உரிமையை மகிழ்ச்சிமேல் ஏற்றித் தம் மகிழ்ச்சியின் என்றும், இகழ்ச்சியும் கேடும் உடன் தோன்றும் ஆகலின், 'மகிழ்ச்சியின் மைந்துறும் போழ்து' என்றும் கூறினார். கெட்டாரை உளவே, 'நாமும் அவ்வாறே கெடுதும்' என்று அதன்கண் மைந்துறார் என்பது கருத்து. எண்ணுக என்று பாடம் ஓதுவாரும் உளர்.)","தாம் தம் மகிழ்ச்சியால் செருக்குக் கொண்டு கடமையை மறந்திருக்கும் போது, அவ்வாறு சோர்ந்திருந்த காரணத்தால் முற்காலத்தில் அழிந்தவரை நினைக்க வேண்டும்.",தம் மகிழ்ச்சியில் மனவலிமை பெறும்பொழுது எல்லாம் முற்காலத்தில் மகிழ்ச்சியால் மறதி கொண்டு அழிந்தவர்களை நினைவிற் கொள்க.
540,54,பொருட்பால்,அரசியல்,பொச்சாவாமை ,உள்ளியது எய்தல் எளிதுமன் மற்றுந்தான்<br />உள்ளியது உள்ளப் பெறின்.,Ulliyadhu Eydhal  Elidhuman  Matrundhaan  Ulliyadhu  Ullap  Perin,கொண்ட குறிக்கோளில் ஊக்கத்துடன் இருந்து அதில் வெற்றி காண்பதிலேயே நாட்டமுடையவர்களுக்கு அந்தக் குறிக்கோளை அடைவது எளிதானதாகும்,"'Tis easy what thou hast in mind to gain,  If what thou hast in mind thy mind retain",பொருட்பால்,54.10,பொச்சாவாமை,கொண்ட  குறிக்கோளில்   ஊக்கத்துடன்   இருந்து   அதில்  வெற்றி காண்பதிலேயே  நாட்டமுடையவர்களுக்கு அந்தக் குறிக்கோளை அடைவது எளிதானதாகும்.,"தான் உள்ளியது எய்தல் எளிது மன் - அரசனுக்குத் தான் எய்த நினைத்த பொருளை அந்நினைத்த பெற்றியே எய்துதல் எளிதாம், மற்றும் உள்ளியது உள்ளப் பெறின் - பின்னும் அதனையே நினைக்கக் கூடுமாயின். (அது கூடாதென்பது ஒழிந்து நின்றமையின், 'மன்' ஒழி இசைக்கண் வந்தது. அதனையே நினைத்தலாவது: மறவி இன்றி அதன்கண்ணே முயறல். இவை இரண்டு பாட்டானும் பொச்சாவாமைக்கு உபாயம் கூறப்பட்டது.","ஒருவன் எண்ணியதை விடாமல் எண்ணி (சோர்வில்லாமல்) இருக்கப் பெற்றால், அவன் கருதியதை அடைதல் எளிதாகும்.",நினைத்ததைத் தொடர்ந்து நினைத்துக் கொண்டிருக்க முடியுமானால் நினைத்ததை நினைத்தபடியே அடைவது எளிது.
541,55,பொருட்பால்,அரசியல்,செங்கோன்மை ,ஓர்ந்துகண் ணோடாது இறைபுரிந்து யார்மாட்டும்<br />தேர்ந்துசெய் வஃதே முறை.,Orndhukan Notaadhu  Iraipurindhu  Yaarmaattum  Therndhusey  Vaqdhe  Murai,குற்றம் இன்னதென்று ஆராய்ந்து எந்தப் பக்கமும் சாயாமல் நடுவுநிலைமை தவறாமல் வழங்கப்படுவதே நீதியாகும்,"Search out, to no one favour show; with heart that justice loves  Consult, then act; this is the rule that right approves",பொருட்பால்,55.1,செங்கோன்மை,குற்றம்    இன்னதென்று   ஆராய்ந்து   எந்தப்   பக்கமும்  சாயாமல்  நடுவுநிலைமை தவறாமல் வழங்கப்படுவதே நீதியாகும்.,"ஓர்ந்து - தன்கீழ் வாழ்வார் குற்றம் செய்தால் அக்குற்றத்தை நாடி: யார்மாட்டும் கண்ணோடாது, இறை புரிந்து - நடுவு நிலைமையைப் பொருந்தி, தேர்ந்து - அக்குற்றத்திற்குச் சொல்லிய தண்டத்தை நூலோரோடும் ஆராய்ந்து, செய்வஃதே முறை - அவ்வளவிற்றாகச் செய்வதே முறையாம். (நடுவு நிற்றல் இறைக்கு இயல்பு ஆகலின், அதனை இறை என்றும் உயிரினும் சிறந்தார் கண்ணும் என்பார் 'யார் மாட்டும்' என்றும் கூறினார். இறைமை 'இறை' எனவும் , செய்வது 'செய்வஃது' எனவும் நின்றன. இதனான் செங்கோன்மையது இலக்கணம் கூறப்பட்டது.)","யாரிடத்திலும் (குற்றம் இன்னதென்று) ஆராய்ந்து, கண்ணோட்டம் செய்யாமல் நடுவுநிலைமைப் பொருந்தி (செய்யத்தக்கதை) ஆராய்ந்து செய்வதே நீதிமுறையாகும்.","குடிமக்கள் செய்யும் குற்றத்தை ஆய்ந்து எவரிடத்தும் விருப்பு, வெறுப்பு இல்லாமல், நடுநிலையோடு நூல்வழி ஆராய்ந்து, குற்றத்திற்கு ஏற்ற தண்டனையை வழங்குவதே நேர்மையான ஆட்சி."
542,55,பொருட்பால்,அரசியல்,செங்கோன்மை ,வானோக்கி வாழும் உலகெல்லாம் மன்னவன்<br />கோல்நோக்கி வாழுங் குடி.,Vaanokki Vaazhum  Ulakellaam  Mannavan  Kol  Nokki  Vaazhung  Kuti,உலகில் உள்ள உயிர்கள் வாழ்வதற்கு மழை தேவைப்படுவது போல ஒரு நாட்டின் குடிமக்கள் வாழ்வதற்கு நல்லாட்சி தேவைப்படுகிறது,All earth looks up to heav'n whence raindrops fall;  All subjects look to king that ruleth all,பொருட்பால்,55.2,செங்கோன்மை,உலகில்   உள்ள  உயிர்கள் வாழ்வதற்கு மழை தேவைப்படுவது போல ஒரு நாட்டின் குடிமக்கள் வாழ்வதற்கு நல்லாட்சி தேவைப்படுகிறது.,"உலகு எல்லாம் வான் நோக்கி வாழும் - உலகத்து உயிர் எல்லாம் மழை உளதாயின் உளவாகா நிற்குமே எனினும், குடி மன்னவன் கோல் நோக்கி வாழும் - குடிகள் அரசன் செங்கோல் உளதாயின் உளவாகா நிற்கும். (நோக்கி வாழ்தல், இன்றியமையாமை. வானின் ஆய உணவை 'வான்' என்றும், கோலின் ஆய ஏமத்தைக் 'கோல்' என்றும் கூறினார். அவ்வேமம் இல்வழி உணவுளதாயினும் குடிகட்கு அதனால் பயனில்லை என்பதாம்.)","உலகத்தில் உள்ள உயிர்கள் எல்லாம் மழையை நம்பி வாழ்கின்றன, அதுபோல் குடிமக்கள் எல்லாம் அரசனுடைய செங்கோலை நோக்கி வாழ்கின்றனர்.",உயிர்கள் எல்லாம் மழையை எதிர்பார்த்தே வாழும்; குடிமக்களோ ஆளுவோரின் நேர்மையான ஆட்சியை எதிர்பார்த்தே வாழ்வர்.
543,55,பொருட்பால்,அரசியல்,செங்கோன்மை ,அந்தணர் நூற்கும் அறத்திற்கும் ஆதியாய்<br />நின்றது மன்னவன் கோல்.,Andhanar Noorkum  Araththirkum  Aadhiyaai  Nindradhu  Mannavan  Kol,ஓர் அரசின் செங்கோன்மைதான் அறவோர் நூல்களுக்கும் அறவழிச் செயல்களுக்கும் அடிப்படையாக அமையும்,"Learning and virtue of the sages spring,  From all-controlling sceptre of the king",பொருட்பால்,55.3,செங்கோன்மை,ஓர்  அரசின்  செங்கோன்மைதான்  அறவோர் நூல்களுக்கும் அறவழிச் செயல்களுக்கும் அடிப்படையாக அமையும்.,"அந்தணர் நூற்கும் அறத்திற்கும் ஆதியாய் நின்றது - அந்தணர்க்கு உரித்தாய வேதத்திற்கும், அதனால் சொல்லப்பட்ட அறத்திற்கும் காரணமாய் நிலைபெற்றது, மன்னவன் கோல் - அரசனால் செலுத்தப் படுகின்ற செங்கோல். (அரசர் வணிகர் ஏனையோர்க்கு உரித்தாயினும், தலைமை பற்றி அந்தணர் நூல் என்றார். 'மாதவர் நோன்பும் மடவார் கற்பும், காவலன் காவல்' (மணி. 22 208 209) அன்றித் தம் காவலான் ஆகலின், ஈண்டு 'அறன்' என்றது அவை ஒழிந்தவற்றை. வேதமும் அறனும் அநாதியாயினும் செங்கோல் இல்வழி நடவா ஆகலின், அதனை அவற்றிற்கு 'ஆதி' என்றும், அப் பெற்றியே தனக்கு ஆதியாவது பிறிதில்லை என்பார் 'நின்றது' என்றும் கூறினார். இவை இரண்டு பாட்டானும் செங்கோலது சிறப்புக் கூறப்பட்டது.)",அந்தணர் போற்றும் மறைநூலுக்கும் அறத்திற்கும் அடிப்படையாய் நின்று உலகத்தைக் காப்பது அரசனுடைய செங்கோலாகும்.,"அறிவை வளர்த்துக் கொள்பவர்தம் ஞான நூல்களுக்கும், அறத்திற்கும் அடிப்படையாய் இருப்பது ஆளுவோரின் நேர்மையான ஆட்சியே."
544,55,பொருட்பால்,அரசியல்,செங்கோன்மை ,குடிதழீஇக் கோலோச்சும் மாநில மன்னன்<br />அடிதழீஇ நிற்கும் உலகு.,Kutidhazheeik Kolochchum  Maanila  Mannan  Atidhazheei  Nirkum  Ulaku,குடிமக்களை அரவணைத்து ஆட்சி நடத்தும் நல்லரசின் அடிச்சுவட்டை நானிலமே போற்றி நிற்கும்,"Whose heart embraces subjects all, lord over mighty land  Who rules, the world his feet embracing stands",பொருட்பால்,55.4,செங்கோன்மை,குடிமக்களை அரவணைத்து ஆட்சி நடத்தும் நல்லரசின் அடிச்சுவட்டை நானிலமே போற்றி நிற்கும்.,"குடிதழீஇக் கோல் ஓச்சும் மாநில மன்னன் அடி - தன்குடிகளையும் அணைத்துச் செங்கோலையும் செலுத்தும் பெருநில வேந்தன் அடியை, தழீஇ நிற்கும் உலகு - பொருந்தி, விடார் உலகத்தார். (அணைத்தல் - இன்சொல் சொல்லுதலும், தளர்ந்துழி வேண்டுவன கொடுத்தலும் முதலாயின. இவ்விரண்டனையும் வழுவாமல் செய்தான் நிலம் முழுதும் ஆளும் ஆகலின், அவனை 'மாநில மன்னன்' என்றும் , அவன் மாட்டு யாவரும் நீங்கா அன்பினராவர் ஆகலின், 'அடிதழீஇ நிற்கும் உலகு' என்றும் கூறினார்.)",குடிகளை அன்போடு அணைத்துக் கொண்டு செங்கோல் செலுத்துகின்ற அரசனுடைய அடியைப்பொருந்தி உலகம் நிலை பெறும்.,"குடிமக்களை அணைத்துக் கொண்டு, நேர்மையான ஆட்சியை நடத்தும் சிறந்த ஆட்சியாளரின் கால்களைச் சுற்றியே மக்கள் வாழ்வர்."
545,55,பொருட்பால்,அரசியல்,செங்கோன்மை ,இயல்புளிக் கோலோச்சும் மன்னவன் நாட்ட<br />பெயலும் விளையுளும் தொக்கு.,Iyalpulik Kolochchum  Mannavan  Naatta  Peyalum  Vilaiyulum  Thokku,"நீதி வழுவாமல் ஓர் அரசு நாட்டில் இருக்குமேயானால் அது, பருவகாலத்தில் தவறாமல் பெய்யும் மழையினால் வளமான விளைச்சல் கிடைப்பதற்கு ஒப்பானதாகும்","Where king, who righteous laws regards, the sceptre wields,  There fall the showers, there rich abundance crowns the fields",பொருட்பால்,55.5,செங்கோன்மை,"நீதி   வழுவாமல்   ஓர்   அரசு   நாட்டில் இருக்குமேயானால் அது,பருவகாலத்தில்   தவறாமல்   பெய்யும் மழையினால் வளமான விளைச்சல் கிடைப்பதற்கு ஒப்பானதாகும்.","பெயலும் விளையுளும் தொக்கு - பருவமழையும் குன்றாத விளைவும் ஒருங்கு கூடி, இயல்புளிக் கோல் ஓச்சும் மன்னவன் நாட்ட - நூல்கள் சொல்லிய இயல்பால் செங்கோலைச் செலுத்தும் அரசனது நாட்டின் கண்ணவாம். ('உளி' என்பது மூன்றாவதன் பொருள்படுவதோர் இடைச்சொல், வானும் நிலனும் சேரத் தொழிற்பட்டு வளம் சுரக்கும் என்பதாம்.)",நீதி முறைப்படி செங்கோல் செலுத்தும் அரசனுடைய நாட்டில் பருவ மழையும் நிறைந்த விளைவும் ஒருசேர ஏற்படுவனவாகும்.,"அரச நீதிநூல்கள் கூறியபடி, நேர்மையாக ஆளும் ஆட்சியாளரிடம் பருவமழையும், குறையாத விளைச்சலும் சேர்ந்தே இருக்கும்."
546,55,பொருட்பால்,அரசியல்,செங்கோன்மை ,வேலன்று வென்றி தருவது மன்னவன்<br />கோலதூஉங் கோடா தெனின்.,Velandru Vendri  Tharuvadhu  Mannavan  Koladhooung  Kotaa  Thenin,ஓர் அரசுக்கு வெற்றியைத் தருவது பகைவரை வீழ்த்தும் வேலல்ல் குடிமக்களை வாழவைக்கும் வளையாத செங்கோல்தான்,"Not lance gives kings the victory,  But sceptre swayed with equity",பொருட்பால்,55.6,செங்கோன்மை,ஓர்   அரசுக்கு  வெற்றியைத்  தருவது பகைவரை வீழ்த்தும் வேலல்ல; குடிமக்களை வாழவைக்கும் வளையாத செங்கோல்தான்.,"மன்னவன் வென்றி தருவது வேல் அன்று கோல் - மன்னவனுக்குப் போரின்கண் வென்றியைக் கொடுப்பது அவன் எறியும் வேல் அன்று, கோல், அதூஉம் கோடாது எனின் - அஃதும் அப்பெற்றித்தாவது தான் கோடாதாயின். (கோல் செவ்விதாயவழியே 'வேல் வாய்ப்பது என்பார், 'வேல் அன்று' என்றார். 'மாண்ட அறநெறி முதற்றே அரசின் கொற்றம்' (புறநா.55) என்றார் பிறரும். 'கோடான்' என்பது பாடம் ஆயின், கருவியின் தொழில் வினைமுதல்மேல் நின்றதாக உரைக்க)","ஒருவனுக்கு வெற்றி பெற்றுத் தருவது வேல் அன்று, அரசனுடைய செங்கோலே ஆகும், அச் செங்கோலும் கோணாதிருக்குமாயின்.",ஆட்சியாளருக்கு வெற்றி தருவது ஆயுதம் அன்று; அவரின் நேரிய ஆட்சியே; அதுவும் தவறான ஆட்சியாக இல்லாதிருக்க வேண்டும்.
547,55,பொருட்பால்,அரசியல்,செங்கோன்மை ,இறைகாக்கும் வையகம் எல்லாம் அவனை<br />முறைகாக்கும் முட்டாச் செயின்.,Iraikaakkum Vaiyakam  Ellaam  Avanai  Muraikaakkum  Muttaach  Cheyin,நீதி வழுவாமல் ஓர் அரசு நடைபெற்றால் அந்த அரசை அந்த நீதியே காப்பாற்றும்,The king all the whole realm of earth protects;  And justice guards the king who right respects,பொருட்பால்,55.7,செங்கோன்மை,நீதி  வழுவாமல் ஓர் அரசு நடைபெற்றால் அந்த அரசை அந்த நீதியே காப்பாற்றும்.,"வையகம் எல்லாம் இறை காக்கும் - வையகத்தை எல்லாம் அரசன் காக்கும், அவனை முறை காக்கும் - அவன் தன்னை அவனது செங்கோலே காக்கும், முட்டாச் செயின் - அதனை முட்டு வந்துழியும் முட்டாமல் செலுத்துவனாயின். (முட்டாமல் செலுத்தியவாறு: மகனை முறைசெய்தான் கண்ணும்(சிலப் 20:53-55 ) தன் கை குறைத்தான் கண்ணும் (சிலப்,23: 42-53)காண்க. 'முட்டாது' என்பதன் இறுதி நிலை விகாரத்தால் தொக்கது. இவை நான்கு பாட்டானும் அதனைச் செலுத்தினான் எய்தும் பயன் கூறப்பட்டது.)","உலகத்தை எல்லாம் அரசன் காப்பாற்றுவான், நீதிமுறை கெடாதவாறு ஆட்சி செய்வானாயின் அரசனை அந்த முறையே காப்பாற்றும்.",ஆட்சியாளர் பூமியைக் காப்பர்; அவரையோ அவரது குறையற்ற நேர்மையான ஆட்சி காக்கும்.
548,55,பொருட்பால்,அரசியல்,செங்கோன்மை ,எண்பதத்தான் ஓரா முறைசெய்யா மன்னவன்<br />தண்பதத்தான் தானே கெடும்.,Enpadhaththaan Oraa  Muraiseyyaa  Mannavan  Thanpadhaththaan  Thaane  Ketum,"ஆடம்பரமாகவும், ஆராய்ந்து நீதி வழங்காமலும் நடைபெறுகிற அரசு தாழ்ந்த நிலையடைந்து தானாகவே கெட்டொழிந்து விடும்","Hard of access, nought searching out, with partial hand  The king who rules, shall sink and perish from the land",பொருட்பால்,55.8,செங்கோன்மை,"ஆடம்பரமாகவும், ஆராய்ந்து நீதி வழங்காமலும்  நடைபெறுகிற  அரசு தாழ்ந்த நிலையடைந்து தானாகவே கெட்டொழிந்து விடும்.","'எண்பதத்தான்' ஓரா முறைசெய்யா மன்னவன் - முறை வேண்டினார்க்கு எளிய செவ்வி உடையனாய், அவர் சொல்லியவற்றை நூலோர் பலரோடும் ஆராய்ந்து, நின்ற உண்மைக்கு ஒப்ப முறை செய்யாத அரசன், தண்பதத்தான் தானே கெடும் - தாழ்ந்த பதத்திலே நின்று தானே கெடும். (எண்பதத்தான் என்னும் முற்று வினை எச்சமும் 'ஓரா' என்னும் வினை எச்சமும், செய்யா என்னும் பெயரெச்சமும், எதிர்மறையுள் செய்தல் வினை கொண்டன.தாழ்ந்த பதம்: பாவமும் பழியும் எய்தி நிற்கும் நிலை. 'அல்லவைசெய்தார்க்கு அறம் கூற்றம்' (நான்மணிக்.85) ஆகலின்,பகைவர் இன்றியும் கெடும் என்றார். இதனான் முறை செலுத்தாதானது கேடுகூறப்பட்டது.)","எளிய செவ்வி உடையவனாய் ஆராய்ந்து நீதி முறை செய்யாத அரசன், தாழ்ந்த நிலையில் நின்று (பகைவரில்லாமலும் ) தானே கெடுவான்.","நீதி தேடி வருவார்க்கு எளிய காட்சியாளனாய், நீதி தேடுவார் சொல்வதைப் பலவகை நூலாரோடும், ஆராய்ந்து நீதி வழங்காத ஆட்சியாளன். பாவமும் பலியும் எய்தித் தானே அழிவான்."
549,55,பொருட்பால்,அரசியல்,செங்கோன்மை ,குடிபுறங் காத்தோம்பிக் குற்றம் கடிதல்<br />வடுவன்று வேந்தன் தொழில்.,Kutipurang Kaaththompik  Kutram  Katidhal  Vatuvandru  Vendhan  Thozhil,"குடிமக்களைப் பாதுகாத்துத் துணை நிற்பதும், குற்றம் செய்தவர்கள் யாராயினும் தனக்கு இழுக்கு வரும் என்று கருதாமல் தண்டிப்பதும் அரசின் கடமையாகும்","Abroad to guard, at home to punish, brings  No just reproach; 'tis work assigned to kings",பொருட்பால்,55.9,செங்கோன்மை,"குடிமக்களைப்   பாதுகாத்துத்  துணை  நிற்பதும், குற்றம் செய்தவர்கள் யாராயினும் தனக்கு இழுக்கு வரும் என்று கருதாமல் தண்டிப்பதும் அரசின் கடமையாகும்.","குடி புறங்காத்து ஓம்பிக் குற்றம் கடிதல் - குடிகளைப் பிறர் நலியாமல் காத்துத் தானும் நலியாது பேணி, அவர்மாட்டுக் குற்றம் நிகழின் அதனை ஒறுப்பான் ஒழித்தல், வேந்தன் வடு அன்று தொழில் - வேந்தனுக்குப் பழி அன்று, தொழில் ஆகலான். (துன்பம் செய்தல், பொருள் கோடல், கோறல் என ஒறுப்பு மூன்று. அவற்றுள் 'ஈண்டைக்கு' எய்துவன முன்னைய என்பது குற்றம் கடிதல் என்பதனால் பெற்றாம். தன்கீழ் வாழ்வாரை ஒறுத்தல் அறன் அன்மையின், வடுவாம் என்பதனை ஆசங்கித்து, 'அஃது ஆகாது அரசனுக்கு அவரை அக்குற்றத்தின் நீக்கித் தூயர் ஆக்குதலும் சாதிதருமம்' என்றார்.)","குடிகளைப் பிறர் வருந்தாமல் காத்து, தானும் வருந்தாமல் காப்பாற்றி, அவற்களுடைய குற்றங்களைத் தக்க தண்டனையால் ஒழித்தல், அரசனுடைய தொழில் பழி அன்று.","அயலவர் அழிக்காமல் குடிமக்களையும் தன்னையும் காத்து, குடிகளின் குறைகளைக் களைந்து நேரிய ஆட்சி செய்வது, ஆட்சியாளருக்குக் குறை ஆகாது. அது அவர் தொழில்."
550,55,பொருட்பால்,அரசியல்,செங்கோன்மை ,கொலையிற் கொடியாரை வேந்தொறுத்தல் பைங்கூழ்<br />களைகட் டதனொடு நேர்.,Kolaiyir Kotiyaarai  Vendhoruththal  Paingoozh  Kalaikat  Tadhanotu  Ner,"கொலை முதலிய கொடுமைகள் புரிவோரை, ஓர் அரசு தண்டனைக்குள்ளாக்குவது பயிரின் செழிப்புக்காகக் களை எடுப்பது போன்றதாகும்","By punishment of death the cruel to restrain,  Is as when farmer frees from weeds the tender grain",பொருட்பால்,55.10,செங்கோன்மை,"கொலை   முதலிய     கொடுமைகள்    புரிவோரை,    ஓர்   அரசு தண்டனைக்குள்ளாக்குவது   பயிரின்    செழிப்புக்காகக்   களை எடுப்பது போன்றதாகும்.","வேந்து கொடியாரைக் கொலையின் ஒறுத்தல் - அரசன் கொடியவர்களைக் கொலையான் ஒறுத்துச் தக்கோரைக் காத்தல், பைங்கூழ் களை கட்டதனொடு நேர் - உழவன் களையைக் களைந்து பைங்கூழைக் காத்ததனோடு ஒக்கும். ('கொடியவர்' என்றது, தீக்கொளுவுவார், நஞ்சிடுவார், கருவியிற் கொல்வார்,கள்வர், ஆறலைப்பார், சூறை கொள்வார், பிறன்இல் விழைவார் என்றிவர் முதலாயினாரை, இவரை வடநூலார் 'ஆததாயிகள்' என்ப.இப்பெற்றியாரைக் கண்ணோடிக் கொல்லாவழிப் புற்களைக்கு அஞ்சாநின்ற பைங்கூழ்போன்று நலிவுபல எய்தி உலகு இடர்ப்படுதலின், கோறலும் அரசற்குச் சாதிதருமம் என்பதாயிற்று. இவை இரண்டு பாட்டானும் செங்கோல் செலுத்தும் வெண்குடை வேந்தற்குத் தீயார்மாட்டு மூவகை ஒறுப்பும் ஒழியற்பால அல்ல என்பது கூறப்பட்டது.)",கொடியவர் சிலரைக் கொலைத்தண்டனையால் அரசன் ஒறுத்தல் பயிரைக் காப்பாற்றக் களையைச் களைவதற்க்கு நிகரான செயலாகும்.,"கொடியவர்களுக்கு மரண தண்டனை கொடுத்துத் தக்கவரைக் காப்பது, உழவன் களையைக் களைந்து பயிரைக் காப்பதற்குச் சமம்."
551,56,பொருட்பால்,அரசியல்,கொடுங்கோன்மை ,கொலைமேற்கொண் டாரிற் கொடிதே அலைமேற்கொண்டு<br />அல்லவை செய்தொழுகும் வேந்து.,Kolaimerkon Taarir  Kotidhe  Alaimerkontu  Allavai  Seydhozhukum  Vendhu,"அறவழி மீறிக் குடிமக்களைத் துன்புறுத்தும் அரசு, கொலையைத் தொழிலாகக் கொண்டவரைவிடக் கொடியதாகும்","Than one who plies the murderer's trade, more cruel is the king  Who all injustice works, his subjects harassing",பொருட்பால்,56.1,கொடுங்கோன்மை,"அறவழி  மீறிக்  குடிமக்களைத்    துன்புறுத்தும்  அரசு, கொலையைத்  தொழிலாகக் கொண்டவரைவிடக் கொடியதாகும்.","கொலை மேற்கொண்டாரின் கொடிது - பகைமை பற்றிக் கொல்லுதல்தொழிலைத் தம்மேற்கொண்டு ஒழுகுவாரினும் கொடியன், அலைமேற்கொண்டு அல்லவை செய்து ஒழுகும்வேந்து - பொருள்வெஃகிக் குடிகளை அலைத்தல் தொழிலைத் தன்மேற் கொண்டு முறைஅல்லவற்றைச் செய்து ஒழுகும் வேந்தன். (அவர் செய்வது ஒருபொழுதைத் துன்பம், இவன் செய்வது எப்பொழுதும்துன்பமாம் என்பதுபற்றி, அவரினும் கொடியன் என்றார். பால்மயக்கு உறழ்ச்சி .'வேந்து' என்பது உயர்திணைப்பொருட்கண் வந்த அஃறிணைச் சொல். 'அலை கொலையினும் கொடிது'என்பதாயிற்று.)","குடிகளை வருத்தும் தொழிலை மேற்கொண்டு, முறையல்லாத செயல்களைச் செய்து நடக்கும் அரசன் கொலைத் தொழிலைக் கொண்டவரை விடக் கொடியவன்.",குடிமக்களின் பொருள்மீது ஆசை கொண்டு அவர்களைத் துன்புறுத்தித் தவறாக ஆளும் அரசு பகைகொண்டு பிறரைக் கொலை செய்பவரைக் காட்டிலும் கொடியது.
552,56,பொருட்பால்,அரசியல்,கொடுங்கோன்மை ,வேலொடு நின்றான் இடுவென் றதுபோலும்<br />கோலொடு நின்றான் இரவு.,Velotu Nindraan  Ituven  Radhupolum  Kolotu  Nindraan  Iravu,"ஆட்சிக்கோல் ஏந்தியிருப்பவர்கள் தமது குடிமக்களிடம் அதிகாரத்தைக் காட்டிப் பொருளைப் பறிப்பது, வேல் ஏந்திய கொள்ளைக்காரனின் மிரட்டலைப் போன்றது","As 'Give' the robber cries with lance uplift,  So kings with sceptred hand implore a gift",பொருட்பால்,56.2,கொடுங்கோன்மை,"ஆட்சிக்கோல் ஏந்தியிருப்பவர்கள் தமது குடிமக்களிடம் அதிகாரத்தைக்  காட்டிப்   பொருளைப்  பறிப்பது,  வேல்   ஏந்திய  கொள்ளைக்காரனின் மிரட்டலைப் போன்றது.","வேலொடு நின்றான் - ஆறலைக்கும் இடத்துத்தனியே வேல் கொண்டு நின்ற கள்வன், இடு என்றது போலும் - ஆறுசெல்வானை 'நின் கைப்பொருள் தா' என்று வேண்டுதலோடுஒக்கும், கோலொடு நின்றான் இரவு - ஒறுத்தல் தொழிலோடு நின்றஅரசன் குடிகளைப் பொருள் வேண்டுதல். ('வேலொடு நின்றான்' என்றதனால் பிறரொடு நில்லாமையும், 'இரவு' என்றதனால்இறைப்பொருள் அன்மையும் பெற்றாம், தாராக்கால்ஒறுப்பல் என்னும் குறிப்பினன் ஆகலின் இரவாற் கோடலும் கொடுங்கோன்மைஆயிற்று,இவை இரண்டு பாட்டானும் கொடுங்கோன்மையதுகுற்றம் கூறப்பட்டது.)","ஆட்சிக்குறிய கோலை ஏந்தி நின்ற அரசன் குடிகளைப் பொருள் கேட்டல் , போகும் வழியில் கள்வன் கொடு என்று கேட்பதைப் போன்றது.","தண்டிக்கும் இயல்போடு ஆட்சியாளன் தன் குடிகளிடம் வரி கேட்பது, ஆயுதத்தைப் பிடித்துக் கொண்டு நெடுவழிப் பயணிகளிடம் பணத்தைப் போடு என்று மிரட்டுவதற்குச் சமம்."
